Video ID,Title,Description,Channel Title,Video Published At,Video URL,Keyword Tags,YouTube Video Category,Video Duration,View Count,Comment Count,Location of Recording,Topics,Captions Available,Caption Text
Xjws8nS606Q,Dr. Yaro - Minimum ça (Clip Officiel),S'abonner à la chaine : https://www.youtube.com/channel/UCCuock6TW8XVgBuHwMQeCAw Label : ELEVA Production ...,Dr. Yaro,2024-10-02T16:00:35Z,https://www.youtube.com/watch?v=Xjws8nS606Q,"dr yaro, dr. yaro, tik-tok, tik tok, rap, doc story, série, insta, instagram, musique, jul, gims, black m, rap francais, instru, type beat, tik, tok, naza, keblack, la folie, folie, sexion, d'assaut, ia, minimum, caramelo, dadju, mhd, franglish, vegedream, afro",10,PT2M33S,24035966,4318,,"https://en.wikipedia.org/wiki/Hip_hop_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",FALSE,
jtcpb5Zml3g,DESH X YOUNG FLY X AZAHRIAH - PANNONIA (Official Music Video),"szöveg: DESH, Young Fly, Azahriah zene: DESH, Young Fly Rendező: Rádli Bence Gyártásvezető: Lévai-Hangyássy Bence ...",DESH,2024-07-25T16:05:08Z,https://www.youtube.com/watch?v=jtcpb5Zml3g,,10,PT2M32S,23853720,2979,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",FALSE,
l07wSqxPCis,Sevinch Ismoilova &amp; Alisher Bayniyazov  - Oh yarim (Official Music Video),Follow: ▫ Instagram: https://www.instagram.com/sevinch_ismoilova_official/ Administrator: +998 93 093 20 20 All rights reserved.,Sevinch Ismoilova,2024-09-22T14:00:33Z,https://www.youtube.com/watch?v=l07wSqxPCis,"Sevinch, ismoilova, shaxsiy, kanali, qo'shiq, klip, uz, uzb, uzbek",10,PT3M15S,23685779,5046,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",FALSE,
iWTLVYuxgjw,Xamdam Sobirov - Nazira Xolbo`tayeva (VideoClip),Xamdam Sobirov Shaxsiy Youtube kanali ✓ Obuna Bo`lishni unutmang ...,Xamdam Sobirov,2024-11-17T14:00:08Z,https://www.youtube.com/watch?v=iWTLVYuxgjw,"xamdam, xamdam sobirov 2024, xamdam 2024, xamdam sobirov, uzbek, uzbek musiqa, nazira, nazira xolbutayeva",10,PT4M54S,23079201,10165,,https://en.wikipedia.org/wiki/Music,FALSE,
x8VkB8ap_FQ,Sabrina Carpenter - Bed Chem (Official Lyric Video),"Listen to Short n' Sweet, out now: https://sabrinacarpenter.lnk.to/ShortNSweet Watch all Short n' Sweet videos here: ...",SabrinaCarpenterVEVO,2024-08-23T04:00:47Z,https://www.youtube.com/watch?v=x8VkB8ap_FQ,"Sabrina Carpenter, Island Records, Pop",10,PT2M52S,22674224,5567,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",FALSE,
gESHWPbFrvk,Asal Kolaar - Paiya Dei (Music Video) | Dinesu | Think Indie,"AsalKolaar #PaiyaDei #Dinesu #ThinkIndie #PaiyaDeiMusicVideo Here's the Music Video of ""Paiya Dei"", Written and Performed ...",Asal Kolaar,2024-10-17T13:28:06Z,https://www.youtube.com/watch?v=gESHWPbFrvk,"asal kolaar, asal kolaar album songs, asal kolaar songs, paiya dei, asal kolaar album songs tamil, asal kolaar paiya dei tamil song, asal kolaar tamil songs, asal kolaar songs tamil, asal kolaar tamil independent songs, asal kolaar independent songs tamil, asal kolaar new album songs, asal kolaar indie songs, asal kolaar new song, asal kolaar tamil indie songs, asal kolaar paiya dei song, paiya dei asal kolaar song, paiya dei tamil song, paiya dei song tamil, tamil albums",10,PT2M48S,22374944,7731,,"https://en.wikipedia.org/wiki/Electronic_music, https://en.wikipedia.org/wiki/Hip_hop_music, https://en.wikipedia.org/wiki/Independent_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia, https://en.wikipedia.org/wiki/Pop_music",TRUE,"Several hate comments and controversies from Big Boss “I thought im the most troublesome,
 but this guy is on another level” Friends,relatives and the neighbors  they say, “What on earth is this guy doing?"" no matter how much they curse and spread rumours If they say you’re being dope, isn’t that really dope? I know why they talk like that, because everything doesn’t always go as planned. Whatever happens, have the courage to say`tha pathukalam’, Feeling sad about what’s already gone is a time waste. “Stand tall before a society that stabs you when you're down"" said poet’u Dhanush the great! but people keep spreading hate illogically. If so, am i the next Andrew Tate? Spreading hate online is the new internet culture? Honestly, prostitution would be a better hobby!  Even if a thousand people hide it with dirty hands The sun will still rise after settling down in the evening. Hey, Do you even know where this guy comes from? You talk like you know something, don’t say a word.  Oh man, he’s such a notorious guy, isn’t he? That’s no one else—it’s me, I'm that guy! Who’s that guy?  I’m that guy! Who’s that guy?  I’m that guy! Who’s that guy?  I’m that guy! Who’s that guy?  I’m that guy! Is this all lyrics? was these written by Asal Kolaar? he is not Asal Kolaar,  he is complete Kolaar! “Y’all will see one day” At five, they gave me beatings  and made me realize that crying is a waste which is how I became strong..  Uncomfortable situations will shape your maturity - and wisdom, am i right ? Even from stealing, you learn tricks and strategies, but there’s so much more to experience in life. Few backstab you to get bigger,  few get stomach burn from those who are already bigger. Should i bring a fire engine?! don’t hide and see  Like a fake ID ""Sivaranjini underscore 15"". to those who give illegal entry and cause problems, Ill attack and chase them out  like Donald Trump! `Asal Kolaar - Chikkom  Yelra Teasta’ If I get bored, I’ll go around in my dad’s boat along the coast.  Even if I go to Kuala Lumpur,  I’ll still speak thandaiyarpetta slang.  I’ll eat local food there, like dosa, and also some h*es. You file a CBI complaint?  I’ll drain your UPI account. If you comment in URL, ill break your face in IRL. Hey, Do you even know where this guy comes from? You talk like you know something, don’t say a word.  Oh man, he’s such a notorious guy, isn’t he? That’s no one else—it’s me, I'm that guy! Who’s that guy?  I’m that guy! Who’s that guy?  I’m that guy! Who’s that guy?  I’m that guy! Who’s that guy?  I’m that guy! Who’s that guy?  Who’s that guy?  Who’s that guy?  Who’s that guy? "
TxeC831VRh4,@YNYSebi ✘ Bogdan DLP - Lamborghini | Official Video,Aboneaza-te la canalul meu oficial sa primesti notificari cand postez: https://smarturl.it/BogdanDeLaPloiestiYT Concerte ...,Bogdan DLP,2024-08-23T09:00:06Z,https://www.youtube.com/watch?v=TxeC831VRh4,"bogdan dlp, yny sebi, bogdan dlp yny sebi lamborghini, centura rosie, bogdan dlp adrian minune, bogdan dlp habibi, bogdan dlp rares, gulli gulli, la tine si la bani, manele pop, bax banii, bogdan de la ploiesti, bogdan dlp roma, bogdan dlp videoclip, bogdan dlp tzanca uraganu, manele, manele noi, bogdan dlp fara tine, tarabanele, bogdan dlp yny sebi, cele mai noi manele, manele hits, manele 2024",10,PT2M48S,22457908,2602,,"https://en.wikipedia.org/wiki/Hip_hop_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",FALSE,
kmjeMrjOjFA,"Kratex, Shreyas - Taambdi Chaamdi (Official Music Video)","Kratex, Shreyas - Taambdi Chaamdi is OUT NOW! Stream/Download: https://spinninrecords.lnk.to/Taambdi-ChaamdiYT Make ...",Spinnin' Records,2024-08-25T16:00:07Z,https://www.youtube.com/watch?v=kmjeMrjOjFA,"Spinnin, Spinnin' Records, Spinnin Records, SpinninTV, spinning, spinnin official, kratex shreyas taambdi chaamdi, kratex shreyas, kratex, shreyas, taambdi chaamdi, kratex taambdi chaamdi, shreyas taambdi chaamdi, official music video, tech house, bass house, spinnin tech house, spinnin bass house, taambdi chaamdi kratex shreyas, taambdi chaamdi kratex, taambdi chaamdi shreyas, kratex spinnin, shreyas spinnin, premiere, youtube premiere",10,PT3M46S,22432984,6813,,"https://en.wikipedia.org/wiki/Electronic_music, https://en.wikipedia.org/wiki/Hip_hop_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia, https://en.wikipedia.org/wiki/Pop_music",FALSE,
IuedK_XpbDI,"RAIYA CHANDIKO - Purna Bahadur Ko Sarangi - New Dohori Movie Song | Ft. Bijay Baral, Anjana Baraili","7SeasCinema & @BaasuriFilms Presents, RAIYA CHANDIKO (Movie Song) - Purna Bahadur Ko Sarangi - New Dohori Battle ...",7seas Cinema,2024-10-23T10:45:07Z,https://www.youtube.com/watch?v=IuedK_XpbDI,"Raiya Chandiko, Purna Bahadurko Sarangi Song, Raiya Chadiko Song, New Dohori Movie Song, Dohori Battle Song, Sarangi Movie Song, Movie Song New, NEW NEPALI MOVIE, Nepali Song, Nepali Movie New Song, Nepali Movie Song, Melina Rai New Song, Dohori Song, BIJAY BARAL New Movie, Anjana Baraili, Buddhi Tamang, Mukun Bhusal, prakash saput new movie, nepali film song, new nepali song, nepali cinema, Dohori Battle Movie Song, Purna Bahadur Ko Sarangi Movie, Ashish Aviral Song",24,PT8M48S,22264355,3118,,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia",FALSE,
tmMOMK5c4EY,Shinedown - A Symptom Of Being Human (Official Video),"Watch the official video for ""A Symptom Of Being Human"" OUT NOW! Listen to ""A Symptom Of Being Human"" here: ...",Shinedown,2023-02-22T17:15:11Z,https://www.youtube.com/watch?v=tmMOMK5c4EY,"shinedown, atlantic, atlantic records, second chance, cut the cord, sound of madness, state of my head, diamond eyes, 45, call me, attention attention, ASymptomOfBeingHuman, A Symptom Of Being Human, Shinedown Symptom, Planet Zero, Leave A Whisper, ShinedownSymptom, Get Up, 20th anniversary, Shine down, simple man, monsters, shinedown a symptom of being human, ASOBH",10,PT4M19S,21701351,6289,,"https://en.wikipedia.org/wiki/Independent_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music, https://en.wikipedia.org/wiki/Rock_music",TRUE,[Music] I can still remember me and Miss no November Rain beautiful and strange always so inclin coloring Outside the Lines yeah you were never on time you've always been slightly award kind of weird upside down and not all here what's wrong with me and you is Crystal Clear sometimes I'm in a room where I don't belong and the house is on fire and there's no alarm and the walls are melting too how about you I've never been the favorite thought I seen in all till I got my invitation to the lunatic ball and my friends are coming too how about you don't worry it's all just a symptom of Being [Music] [Applause] Human unpack all your baggage hide it in the at it we you hope it [Music] disappears this all seems so familiar but it doesn't feel like home it's just another unknown you've always been slightly awkward kind of weird upside down and not all here right right or wrong it's all so Crystal Clear sometimes I'm in a room where I don't belong and the house is on fire and there's no alarm and the walls are melting too how about you I've never been the favorite thought I seen it all till I got my invitation to the lunatic ball and my friends are coming to how about you don't worry it's all just a symptom of Being Human just passing through passengers on a ship ofs we're all just passing through passengers on the ship of sometimes I'm in a room where I don't feel long and the house is on fire and there no alone and the walls of mountain too how about you I've never been the favorite thought I seen it all till I got my invitation to the lunatic B and my friends are coming to on a ship don't worry it's all just symtom of Being Human [Music] [Applause] [Music]
mgJLt_B4JWU,THE NO.1 SONG FROM EVERY YEAR (2013-2023),,Max Grabel,2023-03-14T21:00:31Z,https://www.youtube.com/watch?v=mgJLt_B4JWU,,22,PT52S,21610413,25054,,"https://en.wikipedia.org/wiki/Electronic_music, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",TRUE,I'm going to pop some tags only got $20 in my pocket if you feel like believe me [Music] just something you should I'm in love with the sh P pull she say do you love me I tell her only partly I only love my bed my mom take my hor to the old to Road I'm going to till I by I got you Moonlight you're my staright I need you sometimes I think about is you play nice in the middle of Je
f813l0Ue4JI,FUNK DO BOUNCE (Super Slowed),Provided to YouTube by Label Worx Limited FUNK DO BOUNCE (Super Slowed) · Ariis FUNK DO BOUNCE (Super Slowed) ...,Ariis - Topic,2024-09-24T10:47:22Z,https://www.youtube.com/watch?v=f813l0Ue4JI,"Ariis, FUNK DO BOUNCE (Super Slowed)",10,PT2M1S,21247719,6504,,"https://en.wikipedia.org/wiki/Electronic_music, https://en.wikipedia.org/wiki/Music",FALSE,
17OmFJ8U7XA,Douaa Lahyaoui - Badadi [Official Music Video] | (دعاء لحياوي - بضاضي (فيديو كليب,"Stream ""Badadi"" on all Platforms : https://DouaaLahyaoui.lnk.to/BadadiID Subscribe to Douaa Lahyaoui Official Channel: ...",Douaa Lahyaoui ,2024-07-19T14:00:03Z,https://www.youtube.com/watch?v=17OmFJ8U7XA,"Badadi, Douaa Lahyaoui, Douaa Lahyaoui Badadi, doua lahiaoui, douaa lahyaoui, douaa yahiaoui, douaa yahyaoui, douae yahiaoui, بضاضي, دعاء الحياوي, دعاء اليحياوي, دعاء حياوي, دعاء لحياوي, دعاء لحياوي بضاضي, دعاء يحيوي, badadi, badadi douaa, اغاني, arani, douae yahyaoui, badadi lih, badad, اغاني مغربية, music, اغاني 2024, aghani, يا وعدي على حبي ليه, arani 2024, bdadi, douaa lahyaoui badadi, badadi douaa lahyaoui, babadi, baddadi, اغنية دعاء اليحياوي, ya wa3di 3la hobi lih",10,PT4M43S,21850782,5280,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia, https://en.wikipedia.org/wiki/Pop_music",FALSE,
9m21BVhQbxI,"Na Na Na Na Na Re (Full Video) Rajkummar, Triptii | Daler M, Gurdeep | Vicky Vidya Ka Woh Wala Video","Presenting the Full Video Song ""Na Na Na Na Na Re"" From the Film Vicky Vidya Ka Woh Wala Video. #RajkummarRao ...",T-Series,2024-10-19T05:52:42Z,https://www.youtube.com/watch?v=9m21BVhQbxI,"hindi songs new, bollywood songs 2024, bollywood movies 2024, tseries, tseries songs, na na na na na na re song, na na na re song, na na na re full song, na na na re full video song, na na na re full song video, na na na re song full, na na na re full video, na na na re vicky vidya ka woh wala video, rajkummar rao vicky vidya ka woh wala video, triptii dimri, rajkummar rao and triptii dimri, na na re song full, na na na re daler mehndi, na na na re daler mehndi song",10,PT4M4S,20870823,2366,,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia",FALSE,
9m21BVhQbxI,"Na Na Na Na Na Re (Full Video) Rajkummar, Triptii | Daler M, Gurdeep | Vicky Vidya Ka Woh Wala Video","Presenting the Full Video Song ""Na Na Na Na Na Re"" From the Film Vicky Vidya Ka Woh Wala Video. #RajkummarRao ...",T-Series,2024-10-19T05:52:42Z,https://www.youtube.com/watch?v=9m21BVhQbxI,"hindi songs new, bollywood songs 2024, bollywood movies 2024, tseries, tseries songs, na na na na na na re song, na na na re song, na na na re full song, na na na re full video song, na na na re full song video, na na na re song full, na na na re full video, na na na re vicky vidya ka woh wala video, rajkummar rao vicky vidya ka woh wala video, triptii dimri, rajkummar rao and triptii dimri, na na re song full, na na na re daler mehndi, na na na re daler mehndi song",10,PT4M4S,20870823,2366,,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia",FALSE,
9m21BVhQbxI,"Na Na Na Na Na Re (Full Video) Rajkummar, Triptii | Daler M, Gurdeep | Vicky Vidya Ka Woh Wala Video","Presenting the Full Video Song ""Na Na Na Na Na Re"" From the Film Vicky Vidya Ka Woh Wala Video. #RajkummarRao ...",T-Series,2024-10-19T05:52:42Z,https://www.youtube.com/watch?v=9m21BVhQbxI,"hindi songs new, bollywood songs 2024, bollywood movies 2024, tseries, tseries songs, na na na na na na re song, na na na re song, na na na re full song, na na na re full video song, na na na re full song video, na na na re song full, na na na re full video, na na na re vicky vidya ka woh wala video, rajkummar rao vicky vidya ka woh wala video, triptii dimri, rajkummar rao and triptii dimri, na na re song full, na na na re daler mehndi, na na na re daler mehndi song",10,PT4M4S,20870823,2366,,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia",FALSE,
9m21BVhQbxI,"Na Na Na Na Na Re (Full Video) Rajkummar, Triptii | Daler M, Gurdeep | Vicky Vidya Ka Woh Wala Video","Presenting the Full Video Song ""Na Na Na Na Na Re"" From the Film Vicky Vidya Ka Woh Wala Video. #RajkummarRao ...",T-Series,2024-10-19T05:52:42Z,https://www.youtube.com/watch?v=9m21BVhQbxI,"hindi songs new, bollywood songs 2024, bollywood movies 2024, tseries, tseries songs, na na na na na na re song, na na na re song, na na na re full song, na na na re full video song, na na na re full song video, na na na re song full, na na na re full video, na na na re vicky vidya ka woh wala video, rajkummar rao vicky vidya ka woh wala video, triptii dimri, rajkummar rao and triptii dimri, na na re song full, na na na re daler mehndi, na na na re daler mehndi song",10,PT4M4S,20870823,2366,,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia",FALSE,
9m21BVhQbxI,"Na Na Na Na Na Re (Full Video) Rajkummar, Triptii | Daler M, Gurdeep | Vicky Vidya Ka Woh Wala Video","Presenting the Full Video Song ""Na Na Na Na Na Re"" From the Film Vicky Vidya Ka Woh Wala Video. #RajkummarRao ...",T-Series,2024-10-19T05:52:42Z,https://www.youtube.com/watch?v=9m21BVhQbxI,"hindi songs new, bollywood songs 2024, bollywood movies 2024, tseries, tseries songs, na na na na na na re song, na na na re song, na na na re full song, na na na re full video song, na na na re full song video, na na na re song full, na na na re full video, na na na re vicky vidya ka woh wala video, rajkummar rao vicky vidya ka woh wala video, triptii dimri, rajkummar rao and triptii dimri, na na re song full, na na na re daler mehndi, na na na re daler mehndi song",10,PT4M4S,20870823,2366,,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia",FALSE,
9m21BVhQbxI,"Na Na Na Na Na Re (Full Video) Rajkummar, Triptii | Daler M, Gurdeep | Vicky Vidya Ka Woh Wala Video","Presenting the Full Video Song ""Na Na Na Na Na Re"" From the Film Vicky Vidya Ka Woh Wala Video. #RajkummarRao ...",T-Series,2024-10-19T05:52:42Z,https://www.youtube.com/watch?v=9m21BVhQbxI,"hindi songs new, bollywood songs 2024, bollywood movies 2024, tseries, tseries songs, na na na na na na re song, na na na re song, na na na re full song, na na na re full video song, na na na re full song video, na na na re song full, na na na re full video, na na na re vicky vidya ka woh wala video, rajkummar rao vicky vidya ka woh wala video, triptii dimri, rajkummar rao and triptii dimri, na na re song full, na na na re daler mehndi, na na na re daler mehndi song",10,PT4M4S,20870823,2366,,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia",FALSE,
9m21BVhQbxI,"Na Na Na Na Na Re (Full Video) Rajkummar, Triptii | Daler M, Gurdeep | Vicky Vidya Ka Woh Wala Video","Presenting the Full Video Song ""Na Na Na Na Na Re"" From the Film Vicky Vidya Ka Woh Wala Video. #RajkummarRao ...",T-Series,2024-10-19T05:52:42Z,https://www.youtube.com/watch?v=9m21BVhQbxI,"hindi songs new, bollywood songs 2024, bollywood movies 2024, tseries, tseries songs, na na na na na na re song, na na na re song, na na na re full song, na na na re full video song, na na na re full song video, na na na re song full, na na na re full video, na na na re vicky vidya ka woh wala video, rajkummar rao vicky vidya ka woh wala video, triptii dimri, rajkummar rao and triptii dimri, na na re song full, na na na re daler mehndi, na na na re daler mehndi song",10,PT4M4S,20870823,2366,,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia",FALSE,
9m21BVhQbxI,"Na Na Na Na Na Re (Full Video) Rajkummar, Triptii | Daler M, Gurdeep | Vicky Vidya Ka Woh Wala Video","Presenting the Full Video Song ""Na Na Na Na Na Re"" From the Film Vicky Vidya Ka Woh Wala Video. #RajkummarRao ...",T-Series,2024-10-19T05:52:42Z,https://www.youtube.com/watch?v=9m21BVhQbxI,"hindi songs new, bollywood songs 2024, bollywood movies 2024, tseries, tseries songs, na na na na na na re song, na na na re song, na na na re full song, na na na re full video song, na na na re full song video, na na na re song full, na na na re full video, na na na re vicky vidya ka woh wala video, rajkummar rao vicky vidya ka woh wala video, triptii dimri, rajkummar rao and triptii dimri, na na re song full, na na na re daler mehndi, na na na re daler mehndi song",10,PT4M4S,20870823,2366,,"https://en.wikipedia.org/wiki/Film, https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Music_of_Asia",FALSE,
SpYWHk5rrIU,Roza Zergerli - İstedim 2024 (Yeni Klip) 4K,Roza Zərgərli - İstədim Söz/musigi: Rəssam (Elvin Hasanov) Recording/mix master: Rəssam (Elvin Hasanov) Aranjıman: ...,Roza Zergerli,2024-10-11T16:30:35Z,https://www.youtube.com/watch?v=SpYWHk5rrIU,"Roza Zergerli - İstedim, Roza Zergerli, İstedim, Roza, Roza istedim, Roza Zergerli 2024, senden sadece sevgi istedim, Senden sadece diqqet istedim, yolunu gozledim, mene gelseydin, ureyimin acarini sene verdim, sevgine ehtiyacim var idi, solacaq rozan, роза зергерли истедим",10,PT2M56S,20497705,7482,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",FALSE,
SpYWHk5rrIU,Roza Zergerli - İstedim 2024 (Yeni Klip) 4K,Roza Zərgərli - İstədim Söz/musigi: Rəssam (Elvin Hasanov) Recording/mix master: Rəssam (Elvin Hasanov) Aranjıman: ...,Roza Zergerli,2024-10-11T16:30:35Z,https://www.youtube.com/watch?v=SpYWHk5rrIU,"Roza Zergerli - İstedim, Roza Zergerli, İstedim, Roza, Roza istedim, Roza Zergerli 2024, senden sadece sevgi istedim, Senden sadece diqqet istedim, yolunu gozledim, mene gelseydin, ureyimin acarini sene verdim, sevgine ehtiyacim var idi, solacaq rozan, роза зергерли истедим",10,PT2M56S,20497705,7482,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",FALSE,
SpYWHk5rrIU,Roza Zergerli - İstedim 2024 (Yeni Klip) 4K,Roza Zərgərli - İstədim Söz/musigi: Rəssam (Elvin Hasanov) Recording/mix master: Rəssam (Elvin Hasanov) Aranjıman: ...,Roza Zergerli,2024-10-11T16:30:35Z,https://www.youtube.com/watch?v=SpYWHk5rrIU,"Roza Zergerli - İstedim, Roza Zergerli, İstedim, Roza, Roza istedim, Roza Zergerli 2024, senden sadece sevgi istedim, Senden sadece diqqet istedim, yolunu gozledim, mene gelseydin, ureyimin acarini sene verdim, sevgine ehtiyacim var idi, solacaq rozan, роза зергерли истедим",10,PT2M56S,20497705,7482,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",FALSE,
SpYWHk5rrIU,Roza Zergerli - İstedim 2024 (Yeni Klip) 4K,Roza Zərgərli - İstədim Söz/musigi: Rəssam (Elvin Hasanov) Recording/mix master: Rəssam (Elvin Hasanov) Aranjıman: ...,Roza Zergerli,2024-10-11T16:30:35Z,https://www.youtube.com/watch?v=SpYWHk5rrIU,"Roza Zergerli - İstedim, Roza Zergerli, İstedim, Roza, Roza istedim, Roza Zergerli 2024, senden sadece sevgi istedim, Senden sadece diqqet istedim, yolunu gozledim, mene gelseydin, ureyimin acarini sene verdim, sevgine ehtiyacim var idi, solacaq rozan, роза зергерли истедим",10,PT2M56S,20497705,7482,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",FALSE,
SpYWHk5rrIU,Roza Zergerli - İstedim 2024 (Yeni Klip) 4K,Roza Zərgərli - İstədim Söz/musigi: Rəssam (Elvin Hasanov) Recording/mix master: Rəssam (Elvin Hasanov) Aranjıman: ...,Roza Zergerli,2024-10-11T16:30:35Z,https://www.youtube.com/watch?v=SpYWHk5rrIU,"Roza Zergerli - İstedim, Roza Zergerli, İstedim, Roza, Roza istedim, Roza Zergerli 2024, senden sadece sevgi istedim, Senden sadece diqqet istedim, yolunu gozledim, mene gelseydin, ureyimin acarini sene verdim, sevgine ehtiyacim var idi, solacaq rozan, роза зергерли истедим",10,PT2M56S,20497705,7482,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",FALSE,
SpYWHk5rrIU,Roza Zergerli - İstedim 2024 (Yeni Klip) 4K,Roza Zərgərli - İstədim Söz/musigi: Rəssam (Elvin Hasanov) Recording/mix master: Rəssam (Elvin Hasanov) Aranjıman: ...,Roza Zergerli,2024-10-11T16:30:35Z,https://www.youtube.com/watch?v=SpYWHk5rrIU,"Roza Zergerli - İstedim, Roza Zergerli, İstedim, Roza, Roza istedim, Roza Zergerli 2024, senden sadece sevgi istedim, Senden sadece diqqet istedim, yolunu gozledim, mene gelseydin, ureyimin acarini sene verdim, sevgine ehtiyacim var idi, solacaq rozan, роза зергерли истедим",10,PT2M56S,20497705,7482,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",FALSE,
SpYWHk5rrIU,Roza Zergerli - İstedim 2024 (Yeni Klip) 4K,Roza Zərgərli - İstədim Söz/musigi: Rəssam (Elvin Hasanov) Recording/mix master: Rəssam (Elvin Hasanov) Aranjıman: ...,Roza Zergerli,2024-10-11T16:30:35Z,https://www.youtube.com/watch?v=SpYWHk5rrIU,"Roza Zergerli - İstedim, Roza Zergerli, İstedim, Roza, Roza istedim, Roza Zergerli 2024, senden sadece sevgi istedim, Senden sadece diqqet istedim, yolunu gozledim, mene gelseydin, ureyimin acarini sene verdim, sevgine ehtiyacim var idi, solacaq rozan, роза зергерли истедим",10,PT2M56S,20497705,7482,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",FALSE,
SpYWHk5rrIU,Roza Zergerli - İstedim 2024 (Yeni Klip) 4K,Roza Zərgərli - İstədim Söz/musigi: Rəssam (Elvin Hasanov) Recording/mix master: Rəssam (Elvin Hasanov) Aranjıman: ...,Roza Zergerli,2024-10-11T16:30:35Z,https://www.youtube.com/watch?v=SpYWHk5rrIU,"Roza Zergerli - İstedim, Roza Zergerli, İstedim, Roza, Roza istedim, Roza Zergerli 2024, senden sadece sevgi istedim, Senden sadece diqqet istedim, yolunu gozledim, mene gelseydin, ureyimin acarini sene verdim, sevgine ehtiyacim var idi, solacaq rozan, роза зергерли истедим",10,PT2M56S,20497705,7482,,"https://en.wikipedia.org/wiki/Music, https://en.wikipedia.org/wiki/Pop_music",FALSE,
pbnLDZK0UGE,♂️indian navy status video || #trendingshorts #newsong #navy #shorts #marchentnavy #song #music,indian navy status video || #trendingshorts #newsong #navy #shorts #marchentnavy #song #music.,ssc people  shorts,2024-10-31T10:33:17Z,https://www.youtube.com/watch?v=pbnLDZK0UGE,"indian navy blue, indian navy status, indian navy power, trending song, trending shorts, shorts video, navy power, merchant navy",22,PT14S,20362260,1775,Ocean City,https://en.wikipedia.org/wiki/Music_of_Asia,FALSE,
pbnLDZK0UGE,♂️indian navy status video || #trendingshorts #newsong #navy #shorts #marchentnavy #song #music,indian navy status video || #trendingshorts #newsong #navy #shorts #marchentnavy #song #music.,ssc people  shorts,2024-10-31T10:33:17Z,https://www.youtube.com/watch?v=pbnLDZK0UGE,"indian navy blue, indian navy status, indian navy power, trending song, trending shorts, shorts video, navy power, merchant navy",22,PT14S,20362260,1775,Ocean City,https://en.wikipedia.org/wiki/Music_of_Asia,FALSE,
pbnLDZK0UGE,♂️indian navy status video || #trendingshorts #newsong #navy #shorts #marchentnavy #song #music,indian navy status video || #trendingshorts #newsong #navy #shorts #marchentnavy #song #music.,ssc people  shorts,2024-10-31T10:33:17Z,https://www.youtube.com/watch?v=pbnLDZK0UGE,"indian navy blue, indian navy status, indian navy power, trending song, trending shorts, shorts video, navy power, merchant navy",22,PT14S,20362260,1775,Ocean City,https://en.wikipedia.org/wiki/Music_of_Asia,FALSE,
